Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[156]    0.0    0.00    0.00      14         sc_core::sc_fifo_in_if<SIMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**>(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**) [156]
                0.00    0.00      42/42          sc_core::sc_fifo_in_if<SIMAGE>** std::__niter_base<sc_core::sc_fifo_in_if<SIMAGE>**>(sc_core::sc_fifo_in_if<SIMAGE>**) [65]
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<SIMAGE>** std::__copy_move_a<true, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**>(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**) [152]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<IMAGE>** std::copy<std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**) [173]
[157]    0.0    0.00    0.00      14         sc_core::sc_fifo_out_if<IMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**>(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**) [157]
                0.00    0.00      42/42          sc_core::sc_fifo_out_if<IMAGE>** std::__niter_base<sc_core::sc_fifo_out_if<IMAGE>**>(sc_core::sc_fifo_out_if<IMAGE>**) [66]
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<IMAGE>** std::__copy_move_a<true, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**>(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**) [153]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<SIMAGE>** std::copy<std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**) [174]
[158]    0.0    0.00    0.00      14         sc_core::sc_fifo_out_if<SIMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**) [158]
                0.00    0.00      42/42          sc_core::sc_fifo_out_if<SIMAGE>** std::__niter_base<sc_core::sc_fifo_out_if<SIMAGE>**>(sc_core::sc_fifo_out_if<SIMAGE>**) [67]
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<SIMAGE>** std::__copy_move_a<true, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**>(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**) [154]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<IMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>*>(std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>&) [163]
[159]    0.0    0.00    0.00      14         sc_core::sc_fifo_in_if<IMAGE>** std::uninitialized_copy<std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**) [159]
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<IMAGE>** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**) [147]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<SIMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>*>(std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>&) [164]
[160]    0.0    0.00    0.00      14         sc_core::sc_fifo_in_if<SIMAGE>** std::uninitialized_copy<std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**) [160]
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<SIMAGE>** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**) [148]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<IMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>*>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*>&) [165]
[161]    0.0    0.00    0.00      14         sc_core::sc_fifo_out_if<IMAGE>** std::uninitialized_copy<std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**) [161]
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<IMAGE>** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**) [149]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<SIMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>*>(std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*>&) [166]
[162]    0.0    0.00    0.00      14         sc_core::sc_fifo_out_if<SIMAGE>** std::uninitialized_copy<std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**) [162]
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<SIMAGE>** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**) [150]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<IMAGE>** std::__uninitialized_move_if_noexcept_a<sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>&) [167]
[163]    0.0    0.00    0.00      14         sc_core::sc_fifo_in_if<IMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>*>(std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>&) [163]
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<IMAGE>** std::uninitialized_copy<std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**) [159]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<SIMAGE>** std::__uninitialized_move_if_noexcept_a<sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> >(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>&) [168]
[164]    0.0    0.00    0.00      14         sc_core::sc_fifo_in_if<SIMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>*>(std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>&) [164]
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<SIMAGE>** std::uninitialized_copy<std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**) [160]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<IMAGE>** std::__uninitialized_move_if_noexcept_a<sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> >(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*>&) [169]
[165]    0.0    0.00    0.00      14         sc_core::sc_fifo_out_if<IMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>*>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*>&) [165]
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<IMAGE>** std::uninitialized_copy<std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**) [161]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<SIMAGE>** std::__uninitialized_move_if_noexcept_a<sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*>&) [170]
[166]    0.0    0.00    0.00      14         sc_core::sc_fifo_out_if<SIMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>*>(std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*>&) [166]
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<SIMAGE>** std::uninitialized_copy<std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**) [162]
-----------------------------------------------
                0.00    0.00      14/14          void std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >::_M_realloc_insert<sc_core::sc_fifo_in_if<IMAGE>* const&>(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<IMAGE>**, std::vector<sc_core::sc_fifo_in_if<IMAGE>*, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> > >, sc_core::sc_fifo_in_if<IMAGE>* const&) [295]
[167]    0.0    0.00    0.00      14         sc_core::sc_fifo_in_if<IMAGE>** std::__uninitialized_move_if_noexcept_a<sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*> >(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>&) [167]
                0.00    0.00      28/28          std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**> std::__make_move_if_noexcept_iterator<sc_core::sc_fifo_in_if<IMAGE>*, std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**> >(sc_core::sc_fifo_in_if<IMAGE>**) [98]
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<IMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>*>(std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**, std::allocator<sc_core::sc_fifo_in_if<IMAGE>*>&) [163]
-----------------------------------------------
                0.00    0.00      14/14          void std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> >::_M_realloc_insert<sc_core::sc_fifo_in_if<SIMAGE>* const&>(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_in_if<SIMAGE>**, std::vector<sc_core::sc_fifo_in_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> > >, sc_core::sc_fifo_in_if<SIMAGE>* const&) [302]
[168]    0.0    0.00    0.00      14         sc_core::sc_fifo_in_if<SIMAGE>** std::__uninitialized_move_if_noexcept_a<sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*> >(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>&) [168]
                0.00    0.00      28/28          std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**> std::__make_move_if_noexcept_iterator<sc_core::sc_fifo_in_if<SIMAGE>*, std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**> >(sc_core::sc_fifo_in_if<SIMAGE>**) [99]
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<SIMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>*>(std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_in_if<SIMAGE>*>&) [164]
-----------------------------------------------
                0.00    0.00      14/14          void std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> >::_M_realloc_insert<sc_core::sc_fifo_out_if<IMAGE>* const&>(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<IMAGE>**, std::vector<sc_core::sc_fifo_out_if<IMAGE>*, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> > >, sc_core::sc_fifo_out_if<IMAGE>* const&) [309]
[169]    0.0    0.00    0.00      14         sc_core::sc_fifo_out_if<IMAGE>** std::__uninitialized_move_if_noexcept_a<sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*> >(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*>&) [169]
                0.00    0.00      28/28          std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**> std::__make_move_if_noexcept_iterator<sc_core::sc_fifo_out_if<IMAGE>*, std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**> >(sc_core::sc_fifo_out_if<IMAGE>**) [100]
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<IMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>*>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**, std::allocator<sc_core::sc_fifo_out_if<IMAGE>*>&) [165]
-----------------------------------------------
                0.00    0.00      14/14          void std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >::_M_realloc_insert<sc_core::sc_fifo_out_if<SIMAGE>* const&>(__gnu_cxx::__normal_iterator<sc_core::sc_fifo_out_if<SIMAGE>**, std::vector<sc_core::sc_fifo_out_if<SIMAGE>*, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> > >, sc_core::sc_fifo_out_if<SIMAGE>* const&) [316]
[170]    0.0    0.00    0.00      14         sc_core::sc_fifo_out_if<SIMAGE>** std::__uninitialized_move_if_noexcept_a<sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*> >(sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*>&) [170]
                0.00    0.00      28/28          std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**> std::__make_move_if_noexcept_iterator<sc_core::sc_fifo_out_if<SIMAGE>*, std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**> >(sc_core::sc_fifo_out_if<SIMAGE>**) [101]
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<SIMAGE>** std::__uninitialized_copy_a<std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**, sc_core::sc_fifo_out_if<SIMAGE>*>(std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**, std::allocator<sc_core::sc_fifo_out_if<SIMAGE>*>&) [166]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<IMAGE>** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**) [147]
[171]    0.0    0.00    0.00      14         sc_core::sc_fifo_in_if<IMAGE>** std::copy<std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>, sc_core::sc_fifo_in_if<IMAGE>**) [171]
                0.00    0.00      28/28          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<sc_core::sc_fifo_in_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<IMAGE>**>) [90]
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<IMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**>(sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**, sc_core::sc_fifo_in_if<IMAGE>**) [155]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<SIMAGE>** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**) [148]
[172]    0.0    0.00    0.00      14         sc_core::sc_fifo_in_if<SIMAGE>** std::copy<std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>, sc_core::sc_fifo_in_if<SIMAGE>**) [172]
                0.00    0.00      28/28          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<sc_core::sc_fifo_in_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_in_if<SIMAGE>**>) [92]
                0.00    0.00      14/14          sc_core::sc_fifo_in_if<SIMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**>(sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**, sc_core::sc_fifo_in_if<SIMAGE>**) [156]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<IMAGE>** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**) [149]
[173]    0.0    0.00    0.00      14         sc_core::sc_fifo_out_if<IMAGE>** std::copy<std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>, sc_core::sc_fifo_out_if<IMAGE>**) [173]
                0.00    0.00      28/28          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<sc_core::sc_fifo_out_if<IMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<IMAGE>**>) [94]
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<IMAGE>** std::__copy_move_a2<true, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**>(sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**, sc_core::sc_fifo_out_if<IMAGE>**) [157]
-----------------------------------------------
                0.00    0.00      14/14          sc_core::sc_fifo_out_if<SIMAGE>** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**) [150]
[174]    0.0    0.00    0.00      14         sc_core::sc_fifo_out_if<SIMAGE>** std::copy<std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>, sc_core::sc_fifo_out_if<SIMAGE>**) [174]
                0.00    0.00      28/28          decltype (__miter_base(({parm#1}.base)())) std::__miter_base<sc_core::sc_fifo_out_if<SIMAGE>**>(std::move_iterator<sc_core::sc_fifo_out_if<SIMAGE>**>) [96]
